id,app_start_time,app_submission_time,applicant_name,app_email,app_onphone,app_ssn,app_mailing,renter,unit_type,requested_amount,origin_ip,classification,AI_prediction,geoLocation
280545,2022-04-13 18:28:0,2022-04-13 18:33:0,"Anderson, Samantha",s.anderson@randatmail.com,(122)-861-0300,206-50-1957,"3879 Heaney Pines, Suite 613, 42557, Vandervortview, South Dakota, United States",1,Multi-Family,12000,"44.107.178.65",,0.4,
280948,2022-06-08 13:55:0,2022-06-08 14:2:0,"Anderson, Samantha",s.anderson@randatmail.com,(122)-861-0300,206-50-1957,"7910 DuBuque Row, Apt. 537, 31079-7609, Clarefort, North Dakota, United States",2,Multi-Family,8000,"74.252.142.172",,0.4,
281351,2022-04-07 11:4:0,2022-04-07 11:12:0,"Anderson, Samantha",s.anderson@randatmail.com,(122)-861-0300,206-50-1957,"74797 Champlin Parkway, Apt. 549, 69417-4098, East Assuntashire, Alaska, United States",2,Multi-Family,34000,"115.191.2.97",,0.4,
281754,2022-05-22 11:40:0,2022-05-22 12:0:0,"Anderson, Samantha",s.anderson@randatmail.com,(122)-861-0300,206-50-1957,"39503 Maryjane Alley, Apt. 645, 56018, Boyleberg, Ohio, United States",3,Multi-Family,52000,"255.207.211.56",,0.4,
282157,2022-01-13 9:28:0,2022-01-13 9:29:0,"Anderson, Samantha",s.anderson@randatmail.com,(122)-861-0300,206-50-1957,"434 Romaguera Club, Suite 516, 85391-2821, Jazlynborough, Ohio, United States",3,Multi-Family,40000,"146.4.62.133",,0.4,
282560,2022-04-12 12:52:0,2022-04-12 13:0:0,"Andrews, Amanda",a.andrews@randatmail.com,(613)-989-8870,860-09-2391,"0707 Rosina Green, Suite 108, 39325, Lamontborough, North Dakota, United States",1,Single-Family,14000,"182.86.125.4",,0.4,
282963,2022-04-08 1:32:0,2022-04-08 1:35:0,"Andrews, Amanda",a.andrews@randatmail.com,(613)-989-8870,860-09-2391,"5178 Christop Trafficway, Apt. 903, 43184-4771, Trompville, Arkansas, United States",1,Single-Family,2000,"222.190.180.96",,0.4,
283366,2022-01-20 21:10:0,2022-01-20 21:14:0,"Andrews, Amanda",a.andrews@randatmail.com,(613)-989-8870,860-09-2391,"69476 Schuster Grove, Suite 879, 47124-3426, North Shyannville, Georgia, United States",2,Single-Family,45000,"241.241.162.249",,0.4,
283769,2022-02-22 8:2:0,2022-02-22 8:4:0,"Andrews, Amanda",a.andrews@randatmail.com,(613)-989-8870,860-09-2391,"232 Tatyana Brook, Apt. 122, 87905, Odaton, Delaware, United States",2,Single-Family,0,"147.125.71.196",,0.4,
284172,2022-04-20 5:2:0,2022-04-20 5:21:0,"Andrews, Amanda",a.andrews@randatmail.com,(613)-989-8870,860-09-2391,"022 Clement Union, Suite 768, 16672, Briaville, Georgia, United States",3,Single-Family,5000,"98.34.238.190",,0.4,
284575,2022-05-07 9:55:0,2022-05-07 10:13:0,"Andrews, Amanda",a.andrews@randatmail.com,(613)-989-8870,860-09-2391,"038 Marvin Shore, Suite 335, 18485, East Victorfurt, New York, United States",3,Single-Family,43000,"46.134.77.79",,0.4,
284978,2022-02-23 1:9:0,2022-02-23 1:14:0,"Andrews, Amanda",a.andrews@randatmail.com,(613)-989-8870,860-09-2391,"7036 Mckayla Way, Suite 542, 89685-6299, Liammouth, Mississippi, United States",1,Multi-Family,55000,"23.3.243.224",,0.4,
285381,2022-02-03 22:28:0,2022-02-03 22:44:0,"Andrews, Amanda",a.andrews@randatmail.com,(613)-989-8870,860-09-2391,"17711 Josefa Overpass, Suite 897, 41223-8199, Tillmanmouth, Tennessee, United States",1,Multi-Family,14000,"26.106.1.20",,0.4,
285784,2022-02-16 16:38:0,2022-02-16 16:55:0,"Andrews, Amanda",a.andrews@randatmail.com,(613)-989-8870,860-09-2391,"068 Kathleen Parks, Suite 035, 91238, East Lucious, Colorado, United States",2,Multi-Family,56000,"106.204.47.205",,0.4,
286187,2022-03-25 23:7:0,2022-03-25 23:21:0,"Andrews, Amanda",a.andrews@randatmail.com,(613)-989-8870,860-09-2391,"978 Josiane Corner, Suite 407, 21164, Agustinamouth, Florida, United States",2,Multi-Family,35000,"0.74.104.136",,0.4,
286590,2022-03-15 20:9:0,2022-03-15 20:9:0,"Andrews, Amanda",a.andrews@randatmail.com,(613)-989-8870,860-09-2391,"871 Ryder Mission, Apt. 778, 34148-2199, Lake Aidan, Iowa, United States",3,Multi-Family,6000,"53.176.18.185",,0.4,
286993,2022-06-12 23:10:0,2022-06-12 23:20:0,"Andrews, Amanda",a.andrews@randatmail.com,(613)-989-8870,860-09-2391,"850 Rosalia Road, Suite 729, 89483-9832, Hagenesfurt, Oregon, United States",3,Multi-Family,12000,"243.143.120.71",,0.4,
287396,2022-02-20 22:0:0,2022-02-20 22:17:0,"Andrews, Eleanor",e.andrews@randatmail.com,(748)-454-4700,261-83-0998,"430 Strosin Islands, Suite 044, 57948-4203, Creolahaven, Washington, United States",1,Single-Family,26000,"68.85.15.248",,0.4,
287799,2022-02-03 18:56:0,2022-02-03 19:6:0,"Andrews, Eleanor",e.andrews@randatmail.com,(748)-454-4700,261-83-0998,"45733 Don Plains, Apt. 755, 16085-8966, Reichelberg, Oklahoma, United States",1,Single-Family,6000,"80.53.131.166",,0.7,
288202,2022-04-25 1:57:0,2022-04-25 2:8:0,"Andrews, Eleanor",e.andrews@randatmail.com,(748)-454-4700,261-83-0998,"3874 Alvis Green, Suite 563, 20341, Jodieside, North Dakota, United States",2,Single-Family,41000,"104.91.109.7",,0.7,
288605,2022-02-15 14:56:0,2022-02-15 14:57:0,"Andrews, Eleanor",e.andrews@randatmail.com,(748)-454-4700,261-83-0998,"714 Spencer Walk, Apt. 043, 67297-3195, Reingertown, Indiana, United States",2,Single-Family,25000,"168.87.17.215",,0.65,
289008,2022-03-31 18:29:0,2022-03-31 18:51:0,"Andrews, Eleanor",e.andrews@randatmail.com,(748)-454-4700,261-83-0998,"5646 Walsh Common, Suite 312, 46587, East Jerrodton, Florida, United States",3,Single-Family,2000,"45.176.154.109",,0.7,
289411,2022-04-20 18:29:0,2022-04-20 18:41:0,"Andrews, Eleanor",e.andrews@randatmail.com,(748)-454-4700,261-83-0998,"38707 Mante Ports, Suite 390, 57491-0976, Bethport, Michigan, United States",3,Single-Family,9000,"249.178.133.9",,0.7,
289814,2022-05-07 23:32:0,2022-05-07 23:34:0,"Andrews, Eleanor",e.andrews@randatmail.com,(748)-454-4700,261-83-0998,"541 Americo Park, Apt. 428, 44754, East Alexane, New Mexico, United States",1,Multi-Family,4000,"158.107.207.132",,0.7,
290217,2022-05-05 3:26:0,2022-05-05 3:48:0,"Andrews, Eleanor",e.andrews@randatmail.com,(748)-454-4700,261-83-0998,"71547 Bauch Well, Apt. 301, 26004, Creminton, Louisiana, United States",1,Multi-Family,1000,"203.55.48.240",,0.7,
290620,2022-04-25 8:3:0,2022-04-25 8:16:0,"Andrews, Eleanor",e.andrews@randatmail.com,(748)-454-4700,261-83-0998,"188 Dooley Neck, Suite 586, 24179, Marlenside, Delaware, United States",2,Multi-Family,13000,"228.174.163.195",,0.7,
291023,2022-05-07 16:42:0,2022-05-07 16:54:0,"Andrews, Eleanor",e.andrews@randatmail.com,(748)-454-4700,261-83-0998,"823 Runte Ramp, Suite 845, 66915-9609, Lake Travonland, Oregon, United States",2,Multi-Family,51000,"202.45.186.170",,0.7,
291426,2022-05-01 16:14:0,2022-05-01 16:17:0,"Andrews, Eleanor",e.andrews@randatmail.com,(748)-454-4700,261-83-0998,"043 Elijah River, Suite 613, 51388, Daughertyshire, Vermont, United States",3,Multi-Family,49000,"73.220.32.139",,0.7,
291829,2022-04-11 21:7:0,2022-04-11 21:26:0,"Andrews, Eleanor",e.andrews@randatmail.com,(748)-454-4700,261-83-0998,"233 Mireya Branch, Apt. 364, 10742-9957, Quinnview, Illinois, United States",3,Multi-Family,12000,"89.118.227.170",,0.7,
292232,2022-06-18 17:7:0,2022-06-18 17:23:0,"Andrews, Lana",l.andrews@randatmail.com,(183)-732-6220,268-08-4363,"51574 Durgan Island, Suite 823, 06825-7640, Port Myrtietown, Utah, United States",1,Single-Family,52000,"42.140.31.91",,0.7,
292635,2022-02-25 22:56:0,2022-02-25 23:15:0,"Andrews, Lana",l.andrews@randatmail.com,(183)-732-6220,268-08-4363,"612 Welch Overpass, Suite 185, 61950, Jessycaside, Alaska, United States",1,Single-Family,38000,"45.140.221.9",,0.7,
293038,2022-02-23 23:58:0,2022-02-24 0:15:0,"Andrews, Lana",l.andrews@randatmail.com,(183)-732-6220,268-08-4363,"632 Jaskolski Spring, Suite 038, 18508-8799, South Stephanyfort, Washington, United States",2,Single-Family,18000,"101.219.84.96",,0.6,
293441,2022-04-11 20:39:0,2022-04-11 20:44:0,"Andrews, Lana",l.andrews@randatmail.com,(183)-732-6220,268-08-4363,"7443 Bernadette Hills, Suite 064, 24336-9438, Hodkiewiczland, Florida, United States",2,Single-Family,46000,"155.99.9.27",,0.6,
293844,2022-04-08 22:16:0,2022-04-08 22:17:0,"Andrews, Lana",l.andrews@randatmail.com,(183)-732-6220,268-08-4363,"1324 Emilie Village, Suite 185, 82540-9826, Hilpertside, Colorado, United States",3,Single-Family,41000,"100.49.184.30",,0.6,
294247,2022-01-03 17:57:0,2022-01-03 18:19:0,"Andrews, Lana",l.andrews@randatmail.com,(183)-732-6220,268-08-4363,"007 Hudson Bypass, Apt. 133, 29527, East Eldoraland, Hawaii, United States",3,Single-Family,37000,"3.209.119.12",,0.6,
294650,2022-05-25 21:6:0,2022-05-25 21:24:0,"Andrews, Lana",l.andrews@randatmail.com,(183)-732-6220,268-08-4363,"2476 Esther Ports, Apt. 250, 64490-3849, Ondrickatown, Illinois, United States",1,Multi-Family,57000,"201.47.243.185",,0.6,
295053,2022-05-11 1:28:0,2022-05-11 1:44:0,"Andrews, Lana",l.andrews@randatmail.com,(183)-732-6220,268-08-4363,"9046 Erdman Union, Suite 259, 33390, Lake Rubietown, Connecticut, United States",1,Multi-Family,51000,"110.165.242.149",,0.6,
295456,2022-02-20 4:10:0,2022-02-20 4:15:0,"Andrews, Lana",l.andrews@randatmail.com,(183)-732-6220,268-08-4363,"517 Chad Lake, Apt. 255, 90281, Barrettfort, Indiana, United States",2,Multi-Family,5000,"184.78.135.19",,0.6,
295859,2022-05-02 13:34:0,2022-05-02 13:47:0,"Andrews, Lana",l.andrews@randatmail.com,(183)-732-6220,268-08-4363,"0972 Ansel Underpass, Suite 119, 65740, Liaside, Minnesota, United States",2,Multi-Family,55000,"99.52.63.251",,0.6,
296262,2022-04-13 5:41:0,2022-04-13 5:51:0,"Andrews, Lana",l.andrews@randatmail.com,(183)-732-6220,268-08-4363,"3212 Edgardo Cove, Apt. 865, 14279-2246, Hamillland, Vermont, United States",3,Multi-Family,23000,"73.97.95.12",,0.6,
296665,2022-05-13 21:28:0,2022-05-13 21:31:0,"Andrews, Lana",l.andrews@randatmail.com,(183)-732-6220,268-08-4363,"579 Homenick Forges, Suite 902, 05340, Gulgowskiland, Oklahoma, United States",3,Multi-Family,21000,"74.42.224.48",,0.6,
297068,2022-03-18 13:37:0,2022-03-18 13:40:0,"Andrews, Roland",r.andrews@randatmail.com,(412)-192-2361,131-69-7161,"65962 Treutel Plain, Apt. 721, 55167-1792, Runolfssonport, Tennessee, United States",1,Single-Family,40000,"33.246.10.123",,0.6,
297471,2022-05-07 16:7:0,2022-05-07 16:16:0,"Andrews, Roland",r.andrews@randatmail.com,(412)-192-2361,131-69-7161,"70876 Daugherty Knolls, Suite 629, 39825-1914, East Lauryborough, South Carolina, United States",1,Single-Family,44000,"240.8.74.106",,0.6,
297874,2022-06-14 8:28:0,2022-06-14 8:33:0,"Andrews, Roland",r.andrews@randatmail.com,(412)-192-2361,131-69-7161,"0280 Kaia Center, Suite 117, 14795, Cletaberg, North Carolina, United States",2,Single-Family,32000,"150.148.106.252",,0.6,
298277,2022-02-23 10:6:0,2022-02-23 10:9:0,"Andrews, Roland",r.andrews@randatmail.com,(412)-192-2361,131-69-7161,"790 Brown Points, Suite 792, 54757-2544, Port Alison, Georgia, United States",2,Single-Family,42000,"149.71.44.117",,0.6,
298680,2022-05-16 4:45:0,2022-05-16 4:47:0,"Andrews, Roland",r.andrews@randatmail.com,(412)-192-2361,131-69-7161,"868 Hills Vista, Suite 624, 43074-0658, Port Jaydenville, Ohio, United States",3,Single-Family,52000,"145.151.166.235",,0.6,
299083,2022-03-29 12:24:0,2022-03-29 12:26:0,"Andrews, Roland",r.andrews@randatmail.com,(412)-192-2361,131-69-7161,"005 Kovacek Plaza, Apt. 809, 35325, Cummingschester, South Carolina, United States",3,Single-Family,28000,"42.253.217.201",,0.7,
299486,2022-05-13 5:42:0,2022-05-13 5:59:0,"Andrews, Roland",r.andrews@randatmail.com,(412)-192-2361,131-69-7161,"7792 Okuneva Trail, Suite 502, 15871, Oceaneton, Wyoming, United States",1,Multi-Family,10000,"221.98.63.69",,0.7,
299889,2022-06-12 2:52:0,2022-06-12 3:4:0,"Andrews, Roland",r.andrews@randatmail.com,(412)-192-2361,131-69-7161,"34584 Schmeler Radial, Suite 627, 86518, East Bradenview, Rhode Island, United States",1,Multi-Family,58000,"9.77.167.115",,0.7,
300292,2022-04-08 14:39:0,2022-04-08 14:56:0,"Andrews, Roland",r.andrews@randatmail.com,(412)-192-2361,131-69-7161,"7912 Bernhard Spring, Suite 425, 01943, Schoenhaven, Vermont, United States",2,Multi-Family,5000,"3.165.247.19",,0.7,
300695,2022-05-22 2:36:0,2022-05-22 2:36:0,"Andrews, Roland",r.andrews@randatmail.com,(412)-192-2361,131-69-7161,"49877 Witting Lights, Apt. 756, 03752, New Everettetown, Washington, United States",2,Multi-Family,16000,"249.66.28.7",,0.65,
301098,2022-05-28 8:56:0,2022-05-28 8:58:0,"Andrews, Roland",r.andrews@randatmail.com,(412)-192-2361,131-69-7161,"57829 Carrie Ville, Suite 214, 81101, Gloverport, Wisconsin, United States",3,Multi-Family,10000,"241.57.107.164",,0.7,
301501,2022-04-12 5:32:0,2022-04-12 5:35:0,"Andrews, Roland",r.andrews@randatmail.com,(412)-192-2361,131-69-7161,"766 Ronaldo Dam, Suite 904, 01048, Braunside, Indiana, United States",3,Multi-Family,7000,"250.201.239.192",,0.7,
301904,2022-01-04 7:37:0,2022-01-04 7:57:0,"Andrews, Sam",s.andrews@randatmail.com,(963)-993-0891,575-86-8402,"310 Althea Bridge, Suite 150, 08278-0520, North Hertha, Tennessee, United States",1,Single-Family,56000,"211.200.185.63",,0.7,
302307,2022-05-30 14:0:0,2022-05-30 14:18:0,"Andrews, Sam",s.andrews@randatmail.com,(963)-993-0891,575-86-8402,"9360 Leuschke Valleys, Apt. 502, 59072, New Heidi, West Virginia, United States",1,Single-Family,5000,"129.1.161.209",,0.7,
302710,2022-06-07 3:27:0,2022-06-07 3:41:0,"Andrews, Sam",s.andrews@randatmail.com,(963)-993-0891,575-86-8402,"560 Hilbert Lights, Apt. 612, 00326-6478, North Noahmouth, Nevada, United States",2,Single-Family,49000,"38.177.232.171",,0.7,
303113,2022-04-30 15:15:0,2022-04-30 15:18:0,"Andrews, Sam",s.andrews@randatmail.com,(963)-993-0891,575-86-8402,"845 Jerde Unions, Apt. 453, 03116-6107, Rodriguezchester, Minnesota, United States",2,Single-Family,37000,"157.153.238.83",,0.7,
303516,2022-01-30 14:19:0,2022-01-30 14:26:0,"Andrews, Sam",s.andrews@randatmail.com,(963)-993-0891,575-86-8402,"4637 Stehr Islands, Apt. 974, 53973, Johnnyside, Connecticut, United States",3,Single-Family,55000,"127.196.249.130",,0.7,
303919,2022-05-03 11:54:0,2022-05-03 11:56:0,"Andrews, Sam",s.andrews@randatmail.com,(963)-993-0891,575-86-8402,"77543 Kassulke Curve, Suite 090, 54811-9853, East Meda, Kansas, United States",3,Single-Family,16000,"76.14.69.13",,0.7,
304322,2022-04-29 12:39:0,2022-04-29 12:40:0,"Andrews, Sam",s.andrews@randatmail.com,(963)-993-0891,575-86-8402,"4925 Logan Plaza, Suite 514, 42531, Kurtishaven, Maryland, United States",1,Multi-Family,1000,"12.42.54.65",,0.7,
304725,2022-04-09 12:28:0,2022-04-09 12:49:0,"Andrews, Sam",s.andrews@randatmail.com,(963)-993-0891,575-86-8402,"6724 Effertz Wells, Suite 007, 59264-6655, Lake Geovanni, Kentucky, United States",1,Multi-Family,15000,"155.227.159.96",,0.7,
305128,2022-02-21 10:21:0,2022-02-21 10:35:0,"Andrews, Sam",s.andrews@randatmail.com,(963)-993-0891,575-86-8402,"4155 Littel Glens, Apt. 906, 54328-3873, Lake Veldafurt, Massachusetts, United States",2,Multi-Family,26000,"13.132.30.235",,0.7,
305531,2022-01-29 7:55:0,2022-01-29 8:12:0,"Andrews, Sam",s.andrews@randatmail.com,(963)-993-0891,575-86-8402,"7004 Kobe Villages, Suite 839, 48131-3442, North Jeanie, Montana, United States",2,Multi-Family,20000,"88.124.186.242",,0.7,
305934,2022-05-09 22:16:0,2022-05-09 22:36:0,"Andrews, Sam",s.andrews@randatmail.com,(963)-993-0891,575-86-8402,"4691 Roderick Villages, Suite 204, 63015, Verdiehaven, New Hampshire, United States",3,Multi-Family,11000,"3.96.200.246",,0.7,
306337,2022-05-05 5:32:0,2022-05-05 5:34:0,"Andrews, Sam",s.andrews@randatmail.com,(963)-993-0891,575-86-8402,"40306 Justus Green, Apt. 570, 40759-6252, Romagueramouth, South Dakota, United States",3,Multi-Family,23000,"5.141.67.234",,0.7,
306740,2022-02-01 21:53:0,2022-02-01 21:54:0,"Andrews, Samantha",s.andrews@randatmail.com,(381)-858-1831,703-47-1735,"8542 Hermiston Skyway, Suite 080, 84123-8991, Watsicaton, South Carolina, United States",1,Single-Family,3000,"250.130.210.125",,0.65,
307143,2022-06-17 6:53:0,2022-06-17 6:57:0,"Andrews, Samantha",s.andrews@randatmail.com,(381)-858-1831,703-47-1735,"662 Grant Causeway, Suite 948, 70627-3829, Nitzschebury, Michigan, United States",1,Single-Family,45000,"116.198.248.242",,0.7,
307546,2022-04-15 21:4:0,2022-04-15 21:12:0,"Andrews, Samantha",s.andrews@randatmail.com,(381)-858-1831,703-47-1735,"035 Treutel Trace, Apt. 240, 99515-5462, East Valentine, Oregon, United States",2,Single-Family,2000,"104.94.204.133",,0.7,
307949,2022-04-12 22:16:0,2022-04-12 22:28:0,"Andrews, Samantha",s.andrews@randatmail.com,(381)-858-1831,703-47-1735,"050 Pollich Mountains, Suite 097, 11074, Heidenreichport, Texas, United States",2,Single-Family,31000,"250.181.116.219",,0.7,
308352,2022-01-15 19:44:0,2022-01-15 19:54:0,"Andrews, Samantha",s.andrews@randatmail.com,(381)-858-1831,703-47-1735,"610 White Meadows, Apt. 739, 45595, South Violette, North Carolina, United States",3,Single-Family,9000,"44.168.141.106",,0.7,
308755,2022-01-10 18:15:0,2022-01-10 18:27:0,"Andrews, Samantha",s.andrews@randatmail.com,(381)-858-1831,703-47-1735,"5136 Jayde Groves, Suite 538, 76400-5447, Lake Tiara, Louisiana, United States",3,Single-Family,22000,"26.103.130.0",,0.7,
309158,2022-06-10 6:41:0,2022-06-10 6:52:0,"Andrews, Samantha",s.andrews@randatmail.com,(381)-858-1831,703-47-1735,"51656 Hauck Bypass, Suite 858, 32905-1070, Fredahaven, Virginia, United States",1,Multi-Family,4000,"30.99.60.29",,0.7,
309561,2022-03-17 21:26:0,2022-03-17 21:37:0,"Andrews, Samantha",s.andrews@randatmail.com,(381)-858-1831,703-47-1735,"9907 Pietro Islands, Apt. 320, 19255-3252, Cartwrightfort, New Mexico, United States",1,Multi-Family,43000,"163.15.8.115",,0.7,
309964,2022-03-16 16:48:0,2022-03-16 16:50:0,"Andrews, Samantha",s.andrews@randatmail.com,(381)-858-1831,703-47-1735,"65340 Carli Highway, Suite 719, 58676-0565, Uptonmouth, Maryland, United States",2,Multi-Family,12000,"66.152.108.124",,0.7,
310367,2022-02-28 11:33:0,2022-02-28 11:46:0,"Andrews, Samantha",s.andrews@randatmail.com,(381)-858-1831,703-47-1735,"53964 Darion Course, Apt. 256, 84307-1787, East Karl, Georgia, United States",2,Multi-Family,45000,"195.191.43.94",,0.7,
310770,2022-03-01 21:48:0,2022-03-01 22:7:0,"Andrews, Samantha",s.andrews@randatmail.com,(381)-858-1831,703-47-1735,"7024 Kutch Tunnel, Apt. 124, 35212, Abernathymouth, Missouri, United States",3,Multi-Family,57000,"165.236.250.170",,0.7,
311173,2022-02-17 15:12:0,2022-02-17 15:22:0,"Andrews, Samantha",s.andrews@randatmail.com,(381)-858-1831,703-47-1735,"2642 Kirsten Ports, Suite 577, 03537, Lake Othaton, Louisiana, United States",3,Multi-Family,54000,"71.165.69.104",,0.7,
311576,2022-04-22 15:11:0,2022-04-22 15:28:0,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"212 Esther Trail, Suite 402, 57404, North Rodolfo, Indiana, United States",1,Single-Family,12000,"49.33.161.9",,0.7,
311979,2022-01-25 16:57:0,2022-01-25 17:1:0,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"60290 Marlee Inlet, Suite 508, 19159, Port Carole, Maine, United States",1,Single-Family,35000,"34.83.185.119",,0.7,
312382,2022-04-25 8:45:0,2022-04-25 8:58:0,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"957 Larson Rest, Apt. 359, 03068-0635, Klockoshire, Georgia, United States",2,Single-Family,27000,"153.124.243.4",,0.7,
312785,2022-01-18 14:36:0,2022-01-18 14:44:0,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"90347 Kub Divide, Suite 051, 21259, North Rashawnstad, New Mexico, United States",2,Single-Family,40000,"191.222.15.134",,0.7,
313188,2022-06-09 21:57:0,2022-06-09 22:14:0,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"69650 Leatha Mountains, Suite 067, 98201, East Napoleonbury, Indiana, United States",3,Single-Family,47000,"164.255.47.226",,0.7,
313591,2022-01-30 13:14:0,2022-01-30 13:32:0,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"879 Isobel Dale, Apt. 970, 38622-7241, Budburgh, Alabama, United States",3,Single-Family,48000,"241.60.84.203",,0.7,
313994,2022-02-26 4:36:0,2022-02-26 4:42:0,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"379 Bednar Shoal, Apt. 572, 86078, South Eveline, Arizona, United States",1,Multi-Family,26000,"87.80.216.124",,0.7,
314397,2022-03-02 0:38:0,2022-03-02 0:48:0,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"9782 O'Reilly Ports, Suite 184, 68184-2697, South Pinkie, Colorado, United States",1,Multi-Family,30000,"64.170.108.91",,0.7,
314800,2022-02-13 16:17:0,2022-02-13 16:26:0,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"042 Hoppe Burgs, Apt. 105, 38213, Port Theresiaport, Tennessee, United States",2,Multi-Family,1000,"251.165.41.219",,0.7,
315203,2022-05-07 1:3:0,2022-05-07 1:25:0,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"214 Devyn Key, Suite 027, 28967-9846, Daishaton, Minnesota, United States",3,Multi-Family,42000,"251.218.166.158",,0.7,
315606,2022-02-15 7:6:0,2022-02-15 7:13:0,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"212 Stella Common, Suite 755, 10591-2857, Lake Piper, Arkansas, United States",3,Multi-Family,25000,"38.110.126.168",,0.7,
316009,2022-01-15 2:57:0,2022-01-15 3:5:0,"Armstrong, Abraham",a.armstrong@randatmail.com,(900)-157-3011,116-61-2426,"4127 Hilpert Shores, Suite 183, 64329, Heidenreichmouth, Oklahoma, United States",1,Single-Family,21000,"29.176.127.64",,0.7,
316412,2022-05-28 18:57:0,2022-05-28 19:17:0,"Armstrong, Abraham",a.armstrong@randatmail.com,(900)-157-3011,116-61-2426,"069 Nikolaus Tunnel, Suite 610, 68295, Murrayberg, Alaska, United States",1,Single-Family,25000,"202.97.53.188",,0.7,
316815,2022-02-15 0:8:0,2022-02-15 0:16:0,"Armstrong, Abraham",a.armstrong@randatmail.com,(900)-157-3011,116-61-2426,"69942 Odell Fork, Suite 510, 25598, Bergstromville, Michigan, United States",2,Single-Family,30000,"139.103.193.87",,0.7,
317218,2022-05-10 13:44:0,2022-05-10 13:55:0,"Armstrong, Abraham",a.armstrong@randatmail.com,(900)-157-3011,116-61-2426,"4713 Leone Ports, Suite 086, 47425, Mannhaven, Wyoming, United States",2,Single-Family,28000,"197.211.133.43",,0.7,
317621,2022-03-13 18:34:0,2022-03-13 18:45:0,"Armstrong, Abraham",a.armstrong@randatmail.com,(900)-157-3011,116-61-2426,"796 Chaim Union, Apt. 410, 84375, New Gradymouth, Tennessee, United States",3,Single-Family,42000,"110.201.88.50",,0.7,
318024,2022-05-16 16:59:0,2022-05-16 17:11:0,"Armstrong, Abraham",a.armstrong@randatmail.com,(900)-157-3011,116-61-2426,"28960 Morissette Plains, Suite 155, 83088, Torpberg, Washington, United States",3,Single-Family,45000,"86.252.166.149",,0.7,
318427,2022-03-30 23:39:0,2022-03-30 23:51:0,"Armstrong, Abraham",a.armstrong@randatmail.com,(900)-157-3011,116-61-2426,"40571 Marisa Loaf, Apt. 089, 58022, South Eriberto, Vermont, United States",1,Multi-Family,50000,"119.68.112.100",,0.7,
318830,2022-06-18 3:28:0,2022-06-18 3:40:0,"Armstrong, Abraham",a.armstrong@randatmail.com,(900)-157-3011,116-61-2426,"8058 Myron Stream, Suite 400, 63352-9887, Luettgenburgh, New Hampshire, United States",1,Multi-Family,12000,"6.79.255.94",,0.7,
319233,2022-05-17 19:57:0,2022-05-17 20:4:0,"Armstrong, Abraham",a.armstrong@randatmail.com,(900)-157-3011,116-61-2426,"828 Collins Mountains, Suite 600, 07640, Leschtown, Florida, United States",2,Multi-Family,31000,"227.24.81.119",,0.7,
319636,2022-01-10 11:46:0,2022-01-10 11:51:0,"Armstrong, Abraham",a.armstrong@randatmail.com,(900)-157-3011,116-61-2426,"5909 Leila Camp, Suite 554, 10673-3935, Merleland, Florida, United States",2,Multi-Family,44000,"47.122.226.123",,0.7,
320039,2022-05-21 17:44:0,2022-05-21 18:2:0,"Armstrong, Abraham",a.armstrong@randatmail.com,(900)-157-3011,116-61-2426,"8159 Frami Track, Apt. 335, 13029-9973, North Roberto, New York, United States",3,Multi-Family,59000,"162.23.18.231",,0.7,
320442,2022-01-07 9:10:0,2022-01-07 9:21:0,"Armstrong, Abraham",a.armstrong@randatmail.com,(900)-157-3011,116-61-2426,"0202 Brady Land, Suite 172, 68135-5678, Tessfort, Arizona, United States",3,Multi-Family,28000,"99.219.150.185",,0.7,
320845,2022-05-21 10:8:0,2022-05-21 10:24:0,"Armstrong, Adele",a.armstrong@randatmail.com,(169)-008-8331,636-45-2955,"720 Rossie Pass, Suite 228, 44736, East Maciemouth, Alabama, United States",1,Single-Family,9000,"132.62.75.110",,0.7,
321248,2022-04-21 1:36:0,2022-04-21 1:45:0,"Armstrong, Adele",a.armstrong@randatmail.com,(169)-008-8331,636-45-2955,"84114 King Oval, Apt. 704, 54417-3489, West Jademouth, Tennessee, United States",1,Single-Family,8000,"40.111.105.140",,0.7,
321651,2022-02-10 6:51:0,2022-02-10 6:56:0,"Armstrong, Adele",a.armstrong@randatmail.com,(169)-008-8331,636-45-2955,"6211 Modesta Landing, Apt. 722, 00727, New Richmondview, North Dakota, United States",2,Single-Family,31000,"233.225.219.52",,0.7,
