App ID,App Start Time,App Submission Time,Applicant Name,Applicant Email,Applicant Phone,Applicant SSN,Applicant Mailing,Renter Count,Unit Type,Requested Amount,Origin IP,classification, AI_prediction,geoLocation
3548472,6/1/2022 9:25,6/1/2022 9:42,"Richardson, Rubie",r.richardson@randatmail.com,(742)-645-2560,552-08-8943,"7072 Spinka Rapid, Apt. 167, 64487-2096, Medhurstville, South Carolina, United States",3,Single-Family,25000,198.50.129.116,,,
3549278,5/11/2022 6:08,5/11/2022 6:24,"Richardson, Rubie",r.richardson@randatmail.com,(742)-645-2560,552-08-8943,"4461 Zetta Row, Suite 995, 97355, Jazmynhaven, Oregon, United States",1,Multi-Family,59000,19.154.190.146,,,
3551293,4/6/2022 3:24,4/6/2022 3:45,"Richardson, Samantha",s.richardson@randatmail.com,(841)-808-4580,249-60-9982,"222 Gertrude Cliff, Apt. 869, 42701-9665, South Andresborough, Indiana, United States",1,Single-Family,58000,197.149.97.226,,,
3551696,1/17/2022 17:41,1/17/2022 17:41,"Richardson, Samantha",s.richardson@randatmail.com,(841)-808-4580,249-60-9982,"897 Liana Fields, Suite 770, 18305-2203, Daughertyborough, Minnesota, United States",1,Single-Family,39000,89.254.3.98,,,
3552502,2/23/2022 13:23,2/23/2022 13:41,"Richardson, Samantha",s.richardson@randatmail.com,(841)-808-4580,249-60-9982,"12084 Kulas Course, Suite 394, 54922, Ornfort, Florida, United States",2,Single-Family,7000,252.229.101.61,,,
3552905,4/21/2022 0:41,4/21/2022 0:57,"Richardson, Samantha",s.richardson@randatmail.com,(841)-808-4580,249-60-9982,"2719 Rath Trail, Apt. 004, 71971, New Kendall, Alabama, United States",3,Single-Family,12000,151.50.97.216,,,
3554920,2/18/2022 3:25,2/18/2022 3:38,"Richardson, Samantha",s.richardson@randatmail.com,(841)-808-4580,249-60-9982,"5323 Sarina Walk, Suite 128, 19353-2094, Georgetteton, Oklahoma, United States",2,Multi-Family,56000,109.223.170.5,,,
3556532,3/21/2022 5:52,3/21/2022 5:53,"Richardson, William",w.richardson@randatmail.com,(551)-747-9251,412-55-3893,"88433 Moore Passage, Apt. 909, 81210, Lucianoland, Massachusetts, United States",1,Single-Family,34000,167.82.5.179,,,
3556935,2/9/2022 4:29,2/9/2022 4:49,"Richardson, William",w.richardson@randatmail.com,(551)-747-9251,412-55-3893,"868 Tanner Mall, Suite 042, 37319, Port Marcelina, Florida, United States",2,Single-Family,17000,60.40.137.178,,,
3557338,1/12/2022 1:55,1/12/2022 2:14,"Richardson, William",w.richardson@randatmail.com,(551)-747-9251,412-55-3893,"9331 Elyssa Island, Suite 682, 52191-5834, New Aglae, Oklahoma, United States",2,Single-Family,17000,145.230.14.8,,,
3557741,4/8/2022 17:50,4/8/2022 18:07,"Richardson, William",w.richardson@randatmail.com,(551)-747-9251,412-55-3893,"6140 Wisozk Plains, Apt. 640, 90282, Towneberg, Maine, United States",3,Single-Family,25000,79.206.169.43,,,
3558144,5/26/2022 11:53,5/26/2022 12:00,"Richardson, William",w.richardson@randatmail.com,(551)-747-9251,412-55-3893,"592 Kassulke Alley, Apt. 408, 45722, Lake Webstermouth, California, United States",3,Single-Family,42000,252.222.3.77,,,
3560965,1/25/2022 6:06,1/25/2022 6:12,"Riley, Aiden",a.riley@randatmail.com,(410)-792-4310,985-82-8076,"765 Shanahan Divide, Suite 477, 40047, Breitenbergmouth, New Hampshire, United States",1,Single-Family,6000,244.230.214.141,,,
3561368,5/30/2022 18:25,5/30/2022 18:44,"Riley, Aiden",a.riley@randatmail.com,(410)-792-4310,985-82-8076,"57622 Baumbach Estates, Apt. 441, 66497-4729, Lake Anniehaven, Georgia, United States",1,Single-Family,58000,233.190.112.91,,,
3561771,3/20/2022 9:26,3/20/2022 9:34,"Riley, Aiden",a.riley@randatmail.com,(410)-792-4310,985-82-8076,"824 Grover Green, Suite 079, 64035, Johnsonborough, Mississippi, United States",2,Single-Family,30000,121.21.36.199,,,
3562174,4/11/2022 0:08,4/11/2022 0:27,"Riley, Aiden",a.riley@randatmail.com,(410)-792-4310,985-82-8076,"4160 Lucy Road, Suite 050, 17979-5909, Friesenhaven, Maryland, United States",2,Single-Family,42000,189.189.223.19,,,
3562577,4/16/2022 0:00,4/16/2022 0:16,"Riley, Aiden",a.riley@randatmail.com,(410)-792-4310,985-82-8076,"09229 Oberbrunner Squares, Suite 106, 27342-4168, Port Frederick, Idaho, United States",3,Single-Family,27000,218.171.243.16,,,
3564592,2/12/2022 9:26,2/12/2022 9:48,"Riley, Aiden",a.riley@randatmail.com,(410)-792-4310,985-82-8076,"4318 Aimee Dale, Suite 139, 64688-4012, Zolaview, Wyoming, United States",2,Multi-Family,55000,52.196.213.58,,,
3565398,5/27/2022 10:48,5/27/2022 11:04,"Riley, Aiden",a.riley@randatmail.com,(410)-792-4310,985-82-8076,"87646 Braun Key, Suite 620, 27398, Port Myratown, Hawaii, United States",3,Multi-Family,55000,250.55.72.30,,,
3565801,1/9/2022 19:19,1/9/2022 19:29,"Riley, Brianna",b.riley@randatmail.com,(996)-533-4060,670-02-2605,"26477 Lucy Burg, Suite 641, 61125, Sierramouth, Maine, United States",1,Single-Family,45000,191.130.99.4,,,
3566204,6/12/2022 1:15,6/12/2022 1:18,"Riley, Brianna",b.riley@randatmail.com,(996)-533-4060,670-02-2605,"15899 Morissette Walks, Suite 064, 54469, West Marian, Utah, United States",1,Single-Family,19000,162.147.223.219,,,
3566607,4/5/2022 22:25,4/5/2022 22:46,"Riley, Brianna",b.riley@randatmail.com,(996)-533-4060,670-02-2605,"77523 Eloise Island, Suite 333, 22646, New Owen, New Hampshire, United States",2,Single-Family,47000,31.137.223.107,,,
3567010,5/8/2022 21:11,5/8/2022 21:26,"Riley, Brianna",b.riley@randatmail.com,(996)-533-4060,670-02-2605,"523 Savion Crossing, Suite 164, 10947-7940, Lake Tyreekfurt, Idaho, United States",2,Single-Family,51000,189.110.1.37,,,
3567413,3/7/2022 23:46,3/8/2022 0:02,"Riley, Brianna",b.riley@randatmail.com,(996)-533-4060,670-02-2605,"2091 Rico Street, Suite 712, 97866, West Deonhaven, Wisconsin, United States",3,Single-Family,34000,206.90.107.216,,,
3568219,2/12/2022 1:17,2/12/2022 1:30,"Riley, Brianna",b.riley@randatmail.com,(996)-533-4060,670-02-2605,"6668 West Park, Apt. 916, 56748-3047, Davisfurt, Florida, United States",1,Multi-Family,51000,11.100.207.178,,,
3569831,5/21/2022 15:02,5/21/2022 15:12,"Riley, Brianna",b.riley@randatmail.com,(996)-533-4060,670-02-2605,"373 Micheal Courts, Suite 678, 63558, Daughertyville, Indiana, United States",3,Multi-Family,56000,89.40.111.149,,,
3571443,4/8/2022 23:10,4/8/2022 23:13,"Riley, Dexter",d.riley@randatmail.com,(107)-359-4790,325-05-7485,"425 Melyssa Creek, Apt. 305, 37179-7630, East Gunnerton, Arkansas, United States",2,Single-Family,2000,163.222.212.38,,,
3571846,3/13/2022 2:30,3/13/2022 2:34,"Riley, Dexter",d.riley@randatmail.com,(107)-359-4790,325-05-7485,"3272 Leannon Plains, Apt. 306, 33747-9175, Naderbury, Pennsylvania, United States",2,Single-Family,58000,210.56.170.94,,,
3572249,1/21/2022 3:39,1/21/2022 3:56,"Riley, Dexter",d.riley@randatmail.com,(107)-359-4790,325-05-7485,"272 Ariel Rest, Suite 373, 24064-7333, Reynoldsshire, Nebraska, United States",3,Single-Family,13000,246.59.98.195,,,
3572652,4/7/2022 9:28,4/7/2022 9:28,"Riley, Dexter",d.riley@randatmail.com,(107)-359-4790,325-05-7485,"8252 Bulah Row, Apt. 702, 87231, East Myrlville, South Carolina, United States",3,Single-Family,35000,221.4.248.56,,,
3573055,1/23/2022 10:43,1/23/2022 10:50,"Riley, Dexter",d.riley@randatmail.com,(107)-359-4790,325-05-7485,"346 Jacobi Underpass, Apt. 514, 78765, East Juniusborough, Iowa, United States",1,Multi-Family,53000,99.219.186.213,,,
3575473,2/7/2022 19:08,2/7/2022 19:19,"Riley, Mary",m.riley@randatmail.com,(147)-127-2651,180-14-8401,"7443 Dickinson Inlet, Apt. 266, 21913-9959, East Chadville, Florida, United States",1,Single-Family,54000,126.117.102.25,,,
3577085,5/22/2022 23:43,5/22/2022 23:44,"Riley, Mary",m.riley@randatmail.com,(147)-127-2651,180-14-8401,"129 Adolfo Pine, Apt. 709, 38709-6767, New Reid, Georgia, United States",3,Single-Family,57000,193.225.158.56,,,
3577488,1/22/2022 2:54,1/22/2022 2:55,"Riley, Mary",m.riley@randatmail.com,(147)-127-2651,180-14-8401,"11480 Kutch Course, Suite 612, 17318, New Felipe, Kentucky, United States",3,Single-Family,5000,82.216.179.178,,,
3580309,1/28/2022 14:49,1/28/2022 14:57,"Riley, Violet",v.riley@randatmail.com,(483)-819-9880,412-31-1205,"235 Maggio Bridge, Apt. 818, 52506-0665, Port Aurelioland, Missouri, United States",1,Single-Family,26000,252.212.79.34,,,
3580712,5/13/2022 2:13,5/13/2022 2:34,"Riley, Violet",v.riley@randatmail.com,(483)-819-9880,412-31-1205,"68837 Gottlieb Divide, Apt. 045, 15649, Lake Newtonport, Oklahoma, United States",1,Single-Family,17000,159.50.27.225,,,
3581921,4/20/2022 3:11,4/20/2022 3:22,"Riley, Violet",v.riley@randatmail.com,(483)-819-9880,412-31-1205,"74740 Wilson Lane, Apt. 943, 84326-6099, Lake Kenyattamouth, Nevada, United States",3,Single-Family,59000,119.201.207.202,,,
3582324,6/1/2022 10:29,6/1/2022 10:44,"Riley, Violet",v.riley@randatmail.com,(483)-819-9880,412-31-1205,"9672 Lelah Passage, Apt. 300, 03996-5892, Port Stuartville, Massachusetts, United States",3,Single-Family,21000,58.27.103.191,,,
3583936,4/30/2022 13:06,4/30/2022 13:18,"Riley, Violet",v.riley@randatmail.com,(483)-819-9880,412-31-1205,"71274 Nicholas Estate, Apt. 248, 81086-2142, Dibbertfurt, West Virginia, United States",2,Multi-Family,56000,157.159.75.198,,,
3585145,1/17/2022 0:16,1/17/2022 0:38,"Roberts, Charlotte",c.roberts@randatmail.com,(712)-022-4220,884-00-7911,"48282 Russel Rapid, Suite 693, 79920, Lake Kristaburgh, Massachusetts, United States",1,Single-Family,0,96.206.230.223,,,
3585951,4/13/2022 14:11,4/13/2022 14:25,"Roberts, Charlotte",c.roberts@randatmail.com,(712)-022-4220,884-00-7911,"54236 Cecile Light, Apt. 113, 37138, West Nikkoton, Massachusetts, United States",2,Single-Family,57000,48.73.158.235,,,
3586354,1/27/2022 13:34,1/27/2022 13:56,"Roberts, Charlotte",c.roberts@randatmail.com,(712)-022-4220,884-00-7911,"82076 Crooks Unions, Apt. 688, 52021-6073, Lake Ernestine, Florida, United States",2,Single-Family,30000,171.41.233.97,,,
3586757,1/22/2022 10:55,1/22/2022 11:03,"Roberts, Charlotte",c.roberts@randatmail.com,(712)-022-4220,884-00-7911,"71033 Edgar Estates, Apt. 040, 78976, Brownchester, North Dakota, United States",3,Single-Family,29000,74.133.48.121,,,
3587160,5/8/2022 2:26,5/8/2022 2:34,"Roberts, Charlotte",c.roberts@randatmail.com,(712)-022-4220,884-00-7911,"8520 Destiney Street, Suite 075, 77933, Frederikport, Wisconsin, United States",3,Single-Family,60000,0.130.12.60,,,
3589981,2/24/2022 14:37,2/24/2022 14:41,"Roberts, Haris",h.roberts@randatmail.com,(017)-918-2260,581-94-3671,"5175 Justus Loop, Apt. 938, 05500-7126, Lucieton, Ohio, United States",1,Single-Family,49000,212.85.135.251,,,
3590384,2/26/2022 22:16,2/26/2022 22:37,"Roberts, Haris",h.roberts@randatmail.com,(017)-918-2260,581-94-3671,"6618 Verner Courts, Suite 741, 35275, West Madalineside, Maryland, United States",1,Single-Family,53000,141.180.192.40,,,
3590787,4/28/2022 13:45,4/28/2022 13:49,"Roberts, Haris",h.roberts@randatmail.com,(017)-918-2260,581-94-3671,"254 Barry Field, Apt. 645, 18031-9018, Kuphalton, Alabama, United States",2,Single-Family,27000,23.54.38.254,,,
3591190,3/1/2022 19:27,3/1/2022 19:27,"Roberts, Haris",h.roberts@randatmail.com,(017)-918-2260,581-94-3671,"0873 Powlowski Parks, Apt. 281, 59782-3691, Lucianoland, Nevada, United States",2,Single-Family,44000,125.206.119.169,,,
3591593,3/31/2022 20:50,3/31/2022 21:00,"Roberts, Haris",h.roberts@randatmail.com,(017)-918-2260,581-94-3671,"59960 Stokes Fall, Apt. 165, 34526, New Coleman, Kentucky, United States",3,Single-Family,15000,155.197.167.14,,,
3592802,3/20/2022 6:57,3/20/2022 7:14,"Roberts, Haris",h.roberts@randatmail.com,(017)-918-2260,581-94-3671,"25605 Fadel Walk, Apt. 079, 94455, North Ally, Vermont, United States",2,Multi-Family,55000,25.56.1.62,,,
3594414,5/22/2022 20:18,5/22/2022 20:37,"Roberts, Henry",h.roberts@randatmail.com,(135)-404-7410,372-23-7578,"261 Kemmer Bypass, Suite 344, 78862-7420, Joymouth, Hawaii, United States",1,Single-Family,10000,89.252.237.48,,,
3594817,6/16/2022 9:15,6/16/2022 9:17,"Roberts, Henry",h.roberts@randatmail.com,(135)-404-7410,372-23-7578,"386 Vandervort Road, Apt. 415, 84676-4774, Lindgrenland, Minnesota, United States",1,Single-Family,31000,128.235.146.252,,,
3595220,3/7/2022 0:28,3/7/2022 0:43,"Roberts, Henry",h.roberts@randatmail.com,(135)-404-7410,372-23-7578,"475 Hailey Springs, Suite 099, 90810, Tillmanchester, West Virginia, United States",2,Single-Family,26000,55.66.90.142,,,
3595623,6/6/2022 21:49,6/6/2022 22:10,"Roberts, Henry",h.roberts@randatmail.com,(135)-404-7410,372-23-7578,"41378 Selmer Shoals, Suite 329, 22266, New Perry, Washington, United States",2,Single-Family,51000,147.128.174.116,,,
3596026,3/10/2022 3:57,3/10/2022 4:14,"Roberts, Henry",h.roberts@randatmail.com,(135)-404-7410,372-23-7578,"768 Bogisich Fork, Suite 862, 41868-5346, Kohlerberg, Nevada, United States",3,Single-Family,20000,26.223.128.59,,,
3596429,4/2/2022 17:51,4/2/2022 18:02,"Roberts, Henry",h.roberts@randatmail.com,(135)-404-7410,372-23-7578,"000 Coralie Groves, Apt. 344, 05617-2275, Schummstad, Illinois, United States",3,Single-Family,21000,115.35.140.174,,,
3599250,6/10/2022 4:09,6/10/2022 4:31,"Roberts, Honey",h.roberts@randatmail.com,(049)-341-3800,409-04-1600,"981 Hettinger Flats, Suite 386, 66467-2725, Timothystad, West Virginia, United States",1,Single-Family,36000,92.198.77.217,,,
3599653,5/13/2022 18:50,5/13/2022 18:57,"Roberts, Honey",h.roberts@randatmail.com,(049)-341-3800,409-04-1600,"028 Kale Islands, Suite 436, 84071-8682, Port Marshall, Iowa, United States",1,Single-Family,14000,147.214.35.97,,,
3600056,2/17/2022 5:51,2/17/2022 6:07,"Roberts, Honey",h.roberts@randatmail.com,(049)-341-3800,409-04-1600,"80625 Hoeger Shoal, Apt. 356, 38549-2507, South Austin, Texas, United States",2,Single-Family,28000,146.150.7.116,,,
3600459,1/15/2022 1:40,1/15/2022 1:50,"Roberts, Honey",h.roberts@randatmail.com,(049)-341-3800,409-04-1600,"410 Kohler Stream, Apt. 728, 17789-1704, South Aliya, Michigan, United States",2,Single-Family,19000,113.218.107.251,,,
3600862,5/6/2022 6:57,5/6/2022 7:18,"Roberts, Honey",h.roberts@randatmail.com,(049)-341-3800,409-04-1600,"2386 Bernhard Junctions, Suite 838, 22291-0211, Legrosview, Iowa, United States",3,Single-Family,54000,190.104.180.119,,,
3601265,4/12/2022 14:34,4/12/2022 14:44,"Roberts, Honey",h.roberts@randatmail.com,(049)-341-3800,409-04-1600,"13590 Willy Expressway, Suite 653, 75171-0908, Port Noelia, California, United States",3,Single-Family,47000,75.41.195.241,,,
3605295,3/25/2022 5:23,3/25/2022 5:26,"Roberts, Preston",p.roberts@randatmail.com,(514)-835-3601,185-69-9729,"5655 Sawayn Motorway, Apt. 203, 64072-5330, North Brandon, Michigan, United States",2,Single-Family,19000,8.222.146.80,,,
3606504,5/22/2022 1:59,5/22/2022 2:11,"Roberts, Preston",p.roberts@randatmail.com,(514)-835-3601,185-69-9729,"6007 Dare River, Apt. 689, 60461-8143, Mannmouth, Wisconsin, United States",1,Multi-Family,54000,194.86.199.217,,,
3608519,2/9/2022 2:58,2/9/2022 3:07,"Roberts, Preston",p.roberts@randatmail.com,(514)-835-3601,185-69-9729,"040 Elsa Crossroad, Apt. 829, 67230, New Retha, Kentucky, United States",3,Multi-Family,52000,56.176.111.243,,,
3609325,3/28/2022 6:21,3/28/2022 6:36,"Roberts, Richard",r.roberts@randatmail.com,(489)-824-5321,881-08-6208,"6953 Fermin Union, Apt. 322, 53224-5161, New Emmyside, Idaho, United States",1,Single-Family,28000,164.221.250.68,,,
3609728,3/5/2022 2:11,3/5/2022 2:15,"Roberts, Richard",r.roberts@randatmail.com,(489)-824-5321,881-08-6208,"6125 Marquise Corners, Apt. 012, 81693, Elbertport, North Dakota, United States",2,Single-Family,10000,188.178.213.229,,,
3610131,1/26/2022 15:52,1/26/2022 16:13,"Roberts, Richard",r.roberts@randatmail.com,(489)-824-5321,881-08-6208,"256 Berge Plaza, Suite 966, 98270-1927, Schmidtfort, Virginia, United States",2,Single-Family,16000,156.118.44.94,,,
3610534,2/19/2022 9:32,2/19/2022 9:32,"Roberts, Richard",r.roberts@randatmail.com,(489)-824-5321,881-08-6208,"506 Prohaska Courts, Apt. 839, 67196, East Bellaview, Massachusetts, United States",3,Single-Family,55000,122.214.87.219,,,
3610937,5/13/2022 14:35,5/13/2022 14:37,"Roberts, Richard",r.roberts@randatmail.com,(489)-824-5321,881-08-6208,"2420 Ottilie Courts, Apt. 971, 69257-8942, New Makenna, Kansas, United States",3,Single-Family,51000,39.163.173.208,,,
3612549,1/18/2022 18:18,1/18/2022 18:39,"Roberts, Richard",r.roberts@randatmail.com,(489)-824-5321,881-08-6208,"93828 Garnet Station, Apt. 449, 70316, Carterton, Vermont, United States",2,Multi-Family,54000,105.219.19.168,,,
3613758,2/27/2022 23:48,2/28/2022 0:04,"Roberts, Stella",s.roberts@randatmail.com,(898)-341-4810,428-38-3268,"604 Stiedemann Mews, Suite 951, 33525, West Marquiseport, Utah, United States",1,Single-Family,37000,33.214.195.55,,,
3614161,5/23/2022 7:16,5/23/2022 7:35,"Roberts, Stella",s.roberts@randatmail.com,(898)-341-4810,428-38-3268,"987 Krista Flats, Suite 434, 75561, East Leoville, Indiana, United States",1,Single-Family,23000,198.170.57.244,,,
3614564,5/26/2022 1:39,5/26/2022 1:55,"Roberts, Stella",s.roberts@randatmail.com,(898)-341-4810,428-38-3268,"01377 Blick Shoals, Apt. 985, 96771-8298, Jastland, Idaho, United States",2,Single-Family,19000,161.22.162.182,,,
3614967,1/10/2022 2:52,1/10/2022 3:12,"Roberts, Stella",s.roberts@randatmail.com,(898)-341-4810,428-38-3268,"148 Quinn Mission, Apt. 970, 82573-9961, O'Konborough, Michigan, United States",2,Single-Family,38000,100.162.93.255,,,
3615370,6/10/2022 7:39,6/10/2022 7:52,"Roberts, Stella",s.roberts@randatmail.com,(898)-341-4810,428-38-3268,"5821 Shaylee Branch, Suite 826, 48379, Domenickside, Utah, United States",3,Single-Family,52000,109.167.199.165,,,
3615773,5/3/2022 4:50,5/3/2022 5:09,"Roberts, Stella",s.roberts@randatmail.com,(898)-341-4810,428-38-3268,"3142 Towne Forge, Suite 220, 56855, North Gabe, Connecticut, United States",3,Single-Family,26000,17.169.40.122,,,
3618594,2/11/2022 2:19,2/11/2022 2:23,"Roberts, Valeria",v.roberts@randatmail.com,(022)-005-8091,824-67-0402,"200 Leffler Landing, Apt. 652, 60487, South Jeffery, Delaware, United States",1,Single-Family,37000,251.240.241.247,,,
3618997,1/7/2022 0:22,1/7/2022 0:34,"Roberts, Valeria",v.roberts@randatmail.com,(022)-005-8091,824-67-0402,"16291 Kertzmann Mountains, Apt. 823, 42730-1135, West Vanessachester, Tennessee, United States",1,Single-Family,49000,4.85.98.112,,,
3619400,4/22/2022 0:50,4/22/2022 1:06,"Roberts, Valeria",v.roberts@randatmail.com,(022)-005-8091,824-67-0402,"34451 O'Keefe Via, Suite 399, 63136, Janafurt, Delaware, United States",2,Single-Family,11000,142.30.235.14,,,
3620609,5/1/2022 12:59,5/1/2022 13:01,"Roberts, Valeria",v.roberts@randatmail.com,(022)-005-8091,824-67-0402,"7120 Guiseppe Expressway, Suite 414, 77932-9590, Robertaton, Delaware, United States",3,Single-Family,25000,126.252.186.212,,,
3623430,2/17/2022 19:12,2/17/2022 19:15,"Robinson, Abigail",a.robinson@randatmail.com,(853)-395-1360,860-45-4553,"20828 Estrella Landing, Apt. 994, 19492-2245, Durganchester, Montana, United States",1,Single-Family,1000,88.87.118.120,,,
3623833,3/6/2022 14:19,3/6/2022 14:36,"Robinson, Abigail",a.robinson@randatmail.com,(853)-395-1360,860-45-4553,"8272 Reichel Burgs, Suite 859, 06546, Purdymouth, Massachusetts, United States",1,Single-Family,8000,0.160.20.229,,,
3624236,5/29/2022 21:52,5/29/2022 22:10,"Robinson, Abigail",a.robinson@randatmail.com,(853)-395-1360,860-45-4553,"9002 Padberg Dale, Apt. 315, 22716-6779, Jefferyborough, Nevada, United States",2,Single-Family,28000,227.32.210.178,,,
3624639,3/19/2022 17:34,3/19/2022 17:52,"Robinson, Abigail",a.robinson@randatmail.com,(853)-395-1360,860-45-4553,"1533 Herman Passage, Apt. 121, 42661-9715, Weberview, Nebraska, United States",2,Single-Family,40000,148.55.148.31,,,
3625042,6/15/2022 9:07,6/15/2022 9:12,"Robinson, Abigail",a.robinson@randatmail.com,(853)-395-1360,860-45-4553,"990 Stark Fort, Suite 440, 50605, Kuvalismouth, Oregon, United States",3,Single-Family,11000,148.216.82.0,,,
3625848,1/31/2022 5:26,1/31/2022 5:29,"Robinson, Abigail",a.robinson@randatmail.com,(853)-395-1360,860-45-4553,"071 Alvina Ports, Suite 819, 84539-0365, Lake Itzel, Georgia, United States",1,Multi-Family,55000,189.16.16.179,,,
3628266,6/1/2022 16:56,6/1/2022 17:15,"Robinson, Adrianna",a.robinson@randatmail.com,(295)-567-5611,762-77-9021,"764 Schmitt Junctions, Suite 513, 47762, Hesselshire, New York, United States",1,Single-Family,7000,201.171.100.249,,,
3628669,5/13/2022 14:52,5/13/2022 15:09,"Robinson, Adrianna",a.robinson@randatmail.com,(295)-567-5611,762-77-9021,"3500 Williamson Spur, Suite 958, 95590, Rueckertown, Colorado, United States",1,Single-Family,38000,157.99.127.68,,,
3629072,6/6/2022 10:48,6/6/2022 11:09,"Robinson, Adrianna",a.robinson@randatmail.com,(295)-567-5611,762-77-9021,"45605 Elva Plain, Apt. 061, 21293-6901, North Sallie, North Carolina, United States",2,Single-Family,51000,176.85.222.165,,,
3629475,5/18/2022 21:25,5/18/2022 21:25,"Robinson, Adrianna",a.robinson@randatmail.com,(295)-567-5611,762-77-9021,"45471 Easter Spurs, Apt. 053, 46296-5442, North Wilsonfort, Maryland, United States",2,Single-Family,6000,188.219.39.136,,,
3629878,5/1/2022 23:27,5/1/2022 23:39,"Robinson, Adrianna",a.robinson@randatmail.com,(295)-567-5611,762-77-9021,"2171 Roxane Overpass, Suite 923, 52738-6472, North Dejonton, Massachusetts, United States",3,Single-Family,11000,156.203.202.28,,,
3630281,3/8/2022 1:55,3/8/2022 1:59,"Robinson, Adrianna",a.robinson@randatmail.com,(295)-567-5611,762-77-9021,"97670 Mante Drive, Apt. 828, 11321, Justenview, Oregon, United States",3,Single-Family,40000,140.32.192.79,,,
3632699,3/17/2022 1:28,3/17/2022 1:46,"Robinson, Adrianna",a.robinson@randatmail.com,(295)-567-5611,762-77-9021,"7166 MacGyver Mountain, Suite 099, 93051, South Theresafort, Ohio, United States",3,Multi-Family,58000,196.206.118.7,,,
3633102,1/21/2022 16:55,1/21/2022 17:01,"Robinson, Arianna",a.robinson@randatmail.com,(255)-453-1200,430-47-5633,"61136 Terry Gateway, Apt. 916, 28704, Halvorsonmouth, Ohio, United States",1,Single-Family,16000,169.54.228.249,,,
3633908,5/29/2022 2:13,5/29/2022 2:29,"Robinson, Arianna",a.robinson@randatmail.com,(255)-453-1200,430-47-5633,"614 Hermann Brooks, Apt. 416, 03492-9473, Lake Patrick, New Jersey, United States",2,Single-Family,30000,35.53.99.142,,,
3634311,5/30/2022 0:13,5/30/2022 0:35,"Robinson, Arianna",a.robinson@randatmail.com,(255)-453-1200,430-47-5633,"52146 Kihn Meadow, Apt. 044, 52112-8011, North Lonieport, North Dakota, United States",2,Single-Family,45000,34.172.183.162,,,
3635117,6/6/2022 21:14,6/6/2022 21:30,"Robinson, Arianna",a.robinson@randatmail.com,(255)-453-1200,430-47-5633,"0564 Bailey Station, Suite 050, 01424, Port Ricardoton, Georgia, United States",3,Single-Family,41000,129.150.40.44,,,
3636326,2/22/2022 22:50,2/22/2022 22:51,"Robinson, Arianna",a.robinson@randatmail.com,(255)-453-1200,430-47-5633,"84860 Harris Parks, Apt. 464, 02992-1517, Adamsbury, New Jersey, United States",2,Multi-Family,54000,180.224.1.236,,,
3637938,2/13/2022 23:37,2/13/2022 23:54,"Robinson, Audrey",a.robinson@randatmail.com,(321)-119-5161,528-81-7853,"795 Cyrus Shoals, Suite 470, 36955-7724, North Araceliborough, Connecticut, United States",1,Single-Family,11000,73.253.163.87,,,
3638744,3/19/2022 10:43,3/19/2022 10:48,"Robinson, Audrey",a.robinson@randatmail.com,(321)-119-5161,528-81-7853,"1897 Marvin Greens, Suite 459, 96753-1549, Kshlerinville, Michigan, United States",2,Single-Family,46000,14.69.11.144,,,
3639550,4/7/2022 10:33,4/7/2022 10:37,"Robinson, Audrey",a.robinson@randatmail.com,(321)-119-5161,528-81-7853,"0580 Morar Hills, Apt. 245, 86225-6030, Shannonfurt, Utah, United States",3,Single-Family,31000,80.47.226.7,,,
3642774,2/13/2022 0:15,2/13/2022 0:17,"Robinson, Brad",b.robinson@randatmail.com,(074)-473-1820,702-66-8854,"40829 Durgan Stream, Apt. 314, 41359-3916, Tromphaven, Kansas, United States",1,Single-Family,58000,249.166.188.190,,,
3643177,4/9/2022 22:53,4/9/2022 23:03,"Robinson, Brad",b.robinson@randatmail.com,(074)-473-1820,702-66-8854,"261 Eden River, Suite 258, 21764, East Kaliton, Arizona, United States",1,Single-Family,44000,246.223.112.210,,,
3643983,1/31/2022 13:02,1/31/2022 13:19,"Robinson, Brad",b.robinson@randatmail.com,(074)-473-1820,702-66-8854,"5076 Moore Lakes, Apt. 724, 96001, East Crawford, North Carolina, United States",2,Single-Family,0,172.186.54.36,,,
3644386,1/7/2022 21:41,1/7/2022 21:58,"Robinson, Brad",b.robinson@randatmail.com,(074)-473-1820,702-66-8854,"040 Vicenta Corners, Apt. 284, 95536-1404, Breitenbergport, Florida, United States",3,Single-Family,17000,245.155.159.222,,,
3644789,1/24/2022 14:13,1/24/2022 14:21,"Robinson, Brad",b.robinson@randatmail.com,(074)-473-1820,702-66-8854,"58216 Jones Squares, Suite 816, 31726, South Kamren, Maryland, United States",3,Single-Family,48000,210.192.164.252,,,
3648416,2/22/2022 22:33,2/22/2022 22:40,"Robinson, Brooke",b.robinson@randatmail.com,(013)-691-3410,847-07-2588,"3816 Marques Springs, Apt. 949, 92681, West Marcelinoburgh, South Carolina, United States",2,Single-Family,58000,66.26.215.79,,,
3648819,2/20/2022 0:13,2/20/2022 0:29,"Robinson, Brooke",b.robinson@randatmail.com,(013)-691-3410,847-07-2588,"94613 Jones Roads, Suite 314, 21084-4775, Schmittfurt, Oklahoma, United States",3,Single-Family,53000,227.138.39.222,,,
