app_id,app_start_time,app_submission_time,applicant_name,app_email,app_onphone,app_ssn,app_mailing,renter,unit_type,requested_amount,origin_ip,classification,AI_prediction,geoLocation
3101142,2022-02-27 1:58:21,2022-02-27 2:18:28,"Murray, Jared",j.murray@randatmail.com,(329)-218-4851,646-08-5648,"1916 Stokes Street, Suite 649, 44540, West Enriquefurt, Nebraska, United States",2,Single-Family,43000,201.63.35.225,Not_Fraud,0.7,Brazil
3101545,2022-01-25 15:46:26,2022-01-25 16:7:49,"Murray, Jared",j.murray@randatmail.com,(329)-218-4851,646-08-5648,"753 Hyatt Hill, Suite 869, 79949, Port Cordellfort, Hawaii, United States",2,Single-Family,29000,95.182.77.69,Not_Fraud,0.7,Russia
3101948,2022-03-17 2:53:04,2022-03-17 3:10:10,"Murray, Jared",j.murray@randatmail.com,(329)-218-4851,646-08-5648,"1244 Krista Loaf, Apt. 366, 58496-7719, South Eveline, Illinois, United States",3,Single-Family,52000,135.15.57.62,,0.7,United States
3102351,2022-06-06 15:48:28,2022-06-06 16:8:34,"Murray, Jared",j.murray@randatmail.com,(329)-218-4851,646-08-5648,"1100 Kessler Corners, Suite 059, 73058-8563, South Arneton, Illinois, United States",3,Single-Family,56000,233.42.88.215,Fraud,0.7,
3102754,2022-05-17 12:13:21,2022-05-17 12:25:20,"Murray, Jared",j.murray@randatmail.com,(329)-218-4851,646-08-5648,"277 Wilkinson Branch, Apt. 123, 61232-9853, Kathlynchester, Mississippi, United States",1,Multi-Family,7000,74.8.211.217,Not_Fraud,0.7,United States
3103157,2022-04-02 20:7:21,2022-04-02 20:19:38,"Murray, Jared",j.murray@randatmail.com,(329)-218-4851,646-08-5648,"570 Hilll Greens, Suite 253, 47837-5416, West Samaraburgh, Nevada, United States",1,Multi-Family,13000,27.132.75.114,,0.7,Japan
3103560,2022-06-03 14:43:31,2022-06-03 14:50:41,"Murray, Jared",j.murray@randatmail.com,(329)-218-4851,646-08-5648,"7151 Gordon Mountain, Suite 089, 10564, Marinaton, Alabama, United States",2,Multi-Family,40000,50.109.77.90,Not_Fraud,0.7,United States
310367,2022-02-28 11:33:02,2022-02-28 11:46:07,"Andrews, Samantha",s.andrews@randatmail.com,(381)-858-1831,703-47-1735,"53964 Darion Course, Apt. 256, 84307-1787, East Karl, Georgia, United States",2,Multi-Family,45000,195.191.43.94,,0.7,Germany
3103963,2022-05-01 16:5:26,2022-05-01 16:16:40,"Murray, Jared",j.murray@randatmail.com,(329)-218-4851,646-08-5648,"85333 Toni Wells, Apt. 350, 01364, West Johnnieview, Virginia, United States",2,Multi-Family,55000,246.159.255.35,,0.7,
3104366,2022-01-21 14:35:32,2022-01-21 14:45:25,"Murray, Jared",j.murray@randatmail.com,(329)-218-4851,646-08-5648,"0478 Van Avenue, Apt. 525, 45400-2356, East Madelynnton, Illinois, United States",3,Multi-Family,56000,121.245.252.152,Fraud,0.7,India
3104769,2022-05-21 6:34:00,2022-05-21 6:41:49,"Murray, Jared",j.murray@randatmail.com,(329)-218-4851,646-08-5648,"288 Windler Curve, Apt. 431, 65276, Gerholdside, Alaska, United States",3,Multi-Family,39000,7.59.184.148,,0.7,United States
3105172,2022-05-27 5:43:30,2022-05-27 5:51:54,"Murray, Lyndon",l.murray@randatmail.com,(763)-135-8970,398-78-8504,"831 Ebert Curve, Suite 611, 07238, New Pedro, North Carolina, United States",1,Single-Family,22000,146.165.187.109,Not_Fraud,0.7,United States
3105575,2022-04-26 21:8:23,2022-04-26 21:12:24,"Murray, Lyndon",l.murray@randatmail.com,(763)-135-8970,398-78-8504,"372 Kunze Island, Apt. 134, 11639-0479, Port Gregoriamouth, Montana, United States",1,Single-Family,60000,132.21.19.122,Fraud,0.7,United States
3105978,2022-04-22 22:27:49,2022-04-22 22:43:58,"Murray, Lyndon",l.murray@randatmail.com,(763)-135-8970,398-78-8504,"523 Dewayne Groves, Apt. 725, 27696, Donnellyport, Kentucky, United States",2,Single-Family,6000,78.179.160.64,Not_Fraud,0.7,Turkey
3106381,2022-01-24 23:52:44,2022-01-25 0:8:20,"Murray, Lyndon",l.murray@randatmail.com,(763)-135-8970,398-78-8504,"087 Floyd Forks, Apt. 851, 12995-3145, Lake Asha, Delaware, United States",2,Single-Family,35000,240.169.98.126,Not_Fraud,0.7,
3106784,2022-02-06 15:41:02,2022-02-06 15:41:11,"Murray, Lyndon",l.murray@randatmail.com,(763)-135-8970,398-78-8504,"550 Lockman Station, Suite 094, 94413, South Eriberto, Maryland, United States",3,Single-Family,19000,31.244.45.135,,0.65,Germany
3107187,2022-05-04 0:39:44,2022-05-04 0:55:37,"Murray, Lyndon",l.murray@randatmail.com,(763)-135-8970,398-78-8504,"460 Natasha Mission, Apt. 375, 98743, North Chloefort, Washington, United States",3,Single-Family,30000,215.130.197.112,,0.7,United States
3107590,2022-06-05 18:4:24,2022-06-05 18:11:35,"Murray, Lyndon",l.murray@randatmail.com,(763)-135-8970,398-78-8504,"0840 Yundt Drive, Apt. 825, 99186, North Lysanne, Montana, United States",1,Multi-Family,15000,92.127.182.228,Not_Fraud,0.7,Russia
310770,2022-03-01 21:48:10,2022-03-01 22:7:43,"Andrews, Samantha",s.andrews@randatmail.com,(381)-858-1831,703-47-1735,"7024 Kutch Tunnel, Apt. 124, 35212, Abernathymouth, Missouri, United States",3,Multi-Family,57000,165.236.250.170,Fraud,0.7,United States
3107993,2022-02-05 2:4:46,2022-02-05 2:12:12,"Murray, Lyndon",l.murray@randatmail.com,(763)-135-8970,398-78-8504,"03065 Will Cove, Apt. 567, 29993-2601, Predovicmouth, North Carolina, United States",1,Multi-Family,39000,246.129.184.51,Not_Fraud,0.7,
3108396,2022-04-15 3:50:21,2022-04-15 4:3:09,"Murray, Lyndon",l.murray@randatmail.com,(763)-135-8970,398-78-8504,"509 Wiley Hill, Apt. 221, 90644-4625, East Allisonchester, North Dakota, United States",2,Multi-Family,21000,49.37.40.231,Not_Fraud,0.7,India
3108799,2022-01-05 14:59:10,2022-01-05 14:59:34,"Murray, Lyndon",l.murray@randatmail.com,(763)-135-8970,398-78-8504,"21183 Langosh Island, Apt. 164, 34862, Lake Anita, Tennessee, United States",2,Multi-Family,44000,220.134.136.62,Fraud,0.65,Taiwan
3109202,2022-01-16 16:26:03,2022-01-16 16:26:45,"Murray, Lyndon",l.murray@randatmail.com,(763)-135-8970,398-78-8504,"2463 Conor Isle, Suite 985, 95907-2455, Lake Reyesside, Michigan, United States",3,Multi-Family,27000,144.157.189.197,,0.7,United States
3109605,2022-02-07 14:21:37,2022-02-07 14:23:59,"Murray, Mary",m.murray@randatmail.com,(899)-255-2110,706-80-9093,"17201 Nicklaus Roads, Suite 123, 24128, Brendonton, Rhode Island, United States",1,Single-Family,26000,148.6.5.5,,0.7,Hungary
3110008,2022-04-05 20:57:57,2022-04-05 21:11:04,"Murray, Mary",m.murray@randatmail.com,(899)-255-2110,706-80-9093,"47661 Carleton Path, Apt. 099, 31901-0872, West Queen, Vermont, United States",1,Single-Family,56000,183.17.128.248,Fraud,0.7,China
3110411,2022-04-24 1:51:23,2022-04-24 2:5:13,"Murray, Mary",m.murray@randatmail.com,(899)-255-2110,706-80-9093,"7628 Haven Views, Apt. 471, 09128, Franeckiport, Florida, United States",2,Single-Family,48000,23.44.35.18,Not_Fraud,0.7,Australia
3110814,2022-02-08 1:26:34,2022-02-08 1:28:16,"Murray, Mary",m.murray@randatmail.com,(899)-255-2110,706-80-9093,"366 Bartholome Port, Apt. 257, 64821-4433, New Brantmouth, Minnesota, United States",2,Single-Family,37000,156.135.37.21,,0.7,Switzerland
3111217,2022-04-23 13:41:32,2022-04-23 13:49:28,"Murray, Mary",m.murray@randatmail.com,(899)-255-2110,706-80-9093,"612 Daugherty Manor, Apt. 988, 72277, East Elisa, New Jersey, United States",3,Single-Family,14000,234.24.186.120,,0.7,
3111620,2022-02-12 10:54:20,2022-02-12 11:2:57,"Murray, Mary",m.murray@randatmail.com,(899)-255-2110,706-80-9093,"6604 Yost Overpass, Suite 030, 12787, Mitchellburgh, Oklahoma, United States",3,Single-Family,39000,117.110.59.137,,0.7,South Korea
311173,2022-02-17 15:12:12,2022-02-17 15:22:12,"Andrews, Samantha",s.andrews@randatmail.com,(381)-858-1831,703-47-1735,"2642 Kirsten Ports, Suite 577, 03537, Lake Othaton, Louisiana, United States",3,Multi-Family,54000,71.165.69.104,,0.7,United States
3112023,2022-03-26 22:43:04,2022-03-26 22:58:00,"Murray, Mary",m.murray@randatmail.com,(899)-255-2110,706-80-9093,"20656 Kenneth Court, Apt. 198, 73030, Bryanamouth, Texas, United States",1,Multi-Family,13000,245.75.2.42,Not_Fraud,0.7,
3112426,2022-05-28 12:3:45,2022-05-28 12:12:03,"Murray, Mary",m.murray@randatmail.com,(899)-255-2110,706-80-9093,"187 Schoen Plains, Suite 813, 22543, Rickyfort, Georgia, United States",1,Multi-Family,53000,218.202.46.112,Fraud,0.7,China
3112829,2022-04-11 23:52:46,2022-04-12 0:14:58,"Murray, Mary",m.murray@randatmail.com,(899)-255-2110,706-80-9093,"240 Rice Mountain, Suite 769, 45469, Cruickshankland, Delaware, United States",2,Multi-Family,42000,15.8.186.49,Not_Fraud,0.7,United States
3113232,2022-05-23 3:12:12,2022-05-23 3:34:25,"Murray, Mary",m.murray@randatmail.com,(899)-255-2110,706-80-9093,"3075 Cleta Ridge, Apt. 211, 42189, Ziemannchester, Indiana, United States",2,Multi-Family,53000,214.79.6.128,,0.7,United States
3113635,2022-04-10 23:40:08,2022-04-10 23:57:50,"Murray, Mary",m.murray@randatmail.com,(899)-255-2110,706-80-9093,"369 Beryl Road, Suite 502, 37734, Kayleighstad, Delaware, United States",3,Multi-Family,3000,25.233.157.254,Not_Fraud,0.7,United Kingdom
3114038,2022-04-27 0:4:54,2022-04-27 0:14:46,"Murray, Mary",m.murray@randatmail.com,(899)-255-2110,706-80-9093,"346 Smith Gardens, Apt. 586, 15094, Port Ralphport, Hawaii, United States",3,Multi-Family,42000,26.82.103.62,Not_Fraud,0.7,United States
3114441,2022-05-01 17:40:17,2022-05-01 18:1:51,"Murray, Oscar",o.murray@randatmail.com,(180)-771-6690,513-88-1881,"5880 Connelly Manor, Apt. 381, 07402, Brekkeview, Alabama, United States",1,Single-Family,25000,199.62.170.2,Not_Fraud,0.7,United States
3114844,2022-03-14 17:29:56,2022-03-14 17:37:58,"Murray, Oscar",o.murray@randatmail.com,(180)-771-6690,513-88-1881,"65666 Walsh Extensions, Apt. 524, 45509, New Alejandrashire, Oregon, United States",1,Single-Family,29000,45.83.132.180,Not_Fraud,0.7,Czechia
3115247,2022-05-22 10:17:08,2022-05-22 10:36:18,"Murray, Oscar",o.murray@randatmail.com,(180)-771-6690,513-88-1881,"345 Allan Cliff, Apt. 308, 34186-8275, Connieside, Oklahoma, United States",2,Single-Family,44000,2.2.65.135,Not_Fraud,0.7,France
3115650,2022-03-07 0:42:42,2022-03-07 1:2:47,"Murray, Oscar",o.murray@randatmail.com,(180)-771-6690,513-88-1881,"178 Vella Coves, Suite 640, 58665, South Nyasia, North Carolina, United States",2,Single-Family,24000,145.117.60.243,Not_Fraud,0.7,Netherlands
311576,2022-04-22 15:11:00,2022-04-22 15:28:07,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"212 Esther Trail, Suite 402, 57404, North Rodolfo, Indiana, United States",1,Single-Family,12000,49.33.161.9,,0.7,India
3116053,2022-04-13 11:16:06,2022-04-13 11:31:53,"Murray, Oscar",o.murray@randatmail.com,(180)-771-6690,513-88-1881,"9052 Buck Stravenue, Apt. 417, 66388, North Johannhaven, New York, United States",3,Single-Family,19000,122.153.197.42,Not_Fraud,0.7,South Korea
3116456,2022-04-12 7:10:31,2022-04-12 7:30:46,"Murray, Oscar",o.murray@randatmail.com,(180)-771-6690,513-88-1881,"954 Houston Lodge, Apt. 260, 05333, East Tadmouth, Alaska, United States",3,Single-Family,42000,21.250.246.227,Not_Fraud,0.7,United States
3116859,2022-04-18 7:41:36,2022-04-18 7:52:54,"Murray, Oscar",o.murray@randatmail.com,(180)-771-6690,513-88-1881,"3138 Annabelle Spring, Suite 354, 86889, Derickport, Washington, United States",1,Multi-Family,54000,113.73.143.42,,0.7,China
3117262,2022-03-07 23:28:42,2022-03-07 23:35:59,"Murray, Oscar",o.murray@randatmail.com,(180)-771-6690,513-88-1881,"523 Destiney Mills, Apt. 319, 45980-9688, East Anjalistad, South Carolina, United States",1,Multi-Family,8000,134.194.67.27,Not_Fraud,0.7,United States
3117665,2022-06-10 11:10:30,2022-06-10 11:15:30,"Murray, Oscar",o.murray@randatmail.com,(180)-771-6690,513-88-1881,"20106 Jammie Ridge, Suite 278, 97265, Rickeyland, Minnesota, United States",2,Multi-Family,50000,101.183.255.74,Not_Fraud,0.7,Australia
3118068,2022-03-12 0:18:27,2022-03-12 0:38:39,"Murray, Oscar",o.murray@randatmail.com,(180)-771-6690,513-88-1881,"44120 Zieme Islands, Suite 463, 61086-0677, Prohaskaborough, Mississippi, United States",2,Multi-Family,7000,104.119.51.171,Not_Fraud,0.7,India
3118471,2022-03-19 10:39:41,2022-03-19 10:45:21,"Murray, Oscar",o.murray@randatmail.com,(180)-771-6690,513-88-1881,"3663 Roosevelt Circle, Suite 557, 22574, Herminaside, Hawaii, United States",3,Multi-Family,24000,141.207.38.88,,0.7,United States
3118874,2022-06-15 9:24:22,2022-06-15 9:41:04,"Murray, Oscar",o.murray@randatmail.com,(180)-771-6690,513-88-1881,"76109 Dibbert Junction, Apt. 856, 81233, Cristobalbury, Michigan, United States",3,Multi-Family,11000,8.232.90.26,Not_Fraud,0.7,United States
3119277,2022-01-28 14:46:43,2022-01-28 14:47:04,"Murray, Rafael",r.murray@randatmail.com,(752)-200-5810,441-08-4902,"0284 Harvey Point, Suite 895, 23061-3668, New Wilbertside, Virginia, United States",1,Single-Family,19000,226.9.79.250,Fraud,0.65,
3119680,2022-04-07 8:47:18,2022-04-07 9:5:12,"Murray, Rafael",r.murray@randatmail.com,(752)-200-5810,441-08-4902,"73447 Ratke Light, Suite 576, 29293-2310, Lake Cordell, California, United States",1,Single-Family,46000,175.238.255.94,,0.7,South Korea
311979,2022-01-25 16:57:20,2022-01-25 17:1:46,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"60290 Marlee Inlet, Suite 508, 19159, Port Carole, Maine, United States",1,Single-Family,35000,34.83.185.119,,0.7,United States
3120083,2022-01-23 13:28:24,2022-01-23 13:34:25,"Murray, Rafael",r.murray@randatmail.com,(752)-200-5810,441-08-4902,"397 Alex Gateway, Suite 669, 09723, New Charlene, Georgia, United States",2,Single-Family,29000,83.6.219.37,Not_Fraud,0.7,Poland
3120486,2022-01-31 9:37:38,2022-01-31 9:50:57,"Murray, Rafael",r.murray@randatmail.com,(752)-200-5810,441-08-4902,"637 D'Amore Canyon, Apt. 628, 70054-9184, Jaycestad, Montana, United States",2,Single-Family,41000,33.84.76.4,,0.7,United States
3120889,2022-01-22 22:43:48,2022-01-22 22:57:03,"Murray, Rafael",r.murray@randatmail.com,(752)-200-5810,441-08-4902,"641 Rogahn Way, Suite 282, 48511-4691, West Malindafort, North Dakota, United States",3,Single-Family,29000,196.189.193.25,Not_Fraud,0.7,Ethiopia
3121292,2022-05-26 10:0:39,2022-05-26 10:1:25,"Murray, Rafael",r.murray@randatmail.com,(752)-200-5810,441-08-4902,"0292 McGlynn Manor, Suite 904, 87701, Elissafort, Iowa, United States",3,Single-Family,54000,211.218.232.240,Fraud,0.7,South Korea
3121695,2022-05-10 22:34:40,2022-05-10 22:40:37,"Murray, Rafael",r.murray@randatmail.com,(752)-200-5810,441-08-4902,"4316 Jayda Rue, Apt. 406, 58875-1362, Carolanneland, Kansas, United States",1,Multi-Family,6000,49.151.118.188,Not_Fraud,0.7,Philippines
3122098,2022-05-10 7:25:03,2022-05-10 7:35:33,"Murray, Rafael",r.murray@randatmail.com,(752)-200-5810,441-08-4902,"75705 Barney Terrace, Apt. 796, 84667-6143, West Enolabury, Nebraska, United States",1,Multi-Family,51000,125.172.229.131,Fraud,0.7,Japan
3122501,2022-04-03 5:35:56,2022-04-03 5:38:52,"Murray, Rafael",r.murray@randatmail.com,(752)-200-5810,441-08-4902,"33466 Walter Rapid, Apt. 625, 99175, Stromanborough, New York, United States",2,Multi-Family,52000,188.181.184.115,Fraud,0.7,Denmark
3122904,2022-02-01 18:53:33,2022-02-01 18:55:40,"Murray, Rafael",r.murray@randatmail.com,(752)-200-5810,441-08-4902,"164 Ali Ridges, Apt. 704, 94168, Franeckiberg, Delaware, United States",2,Multi-Family,44000,245.113.249.106,Not_Fraud,0.7,
3123307,2022-02-10 17:11:33,2022-02-10 17:17:01,"Murray, Rafael",r.murray@randatmail.com,(752)-200-5810,441-08-4902,"36607 Mitchell Row, Suite 942, 48454-8670, Raymondborough, California, United States",3,Multi-Family,21000,141.160.152.217,Not_Fraud,0.7,United States
3123710,2022-01-03 17:28:37,2022-01-03 17:32:50,"Murray, Rafael",r.murray@randatmail.com,(752)-200-5810,441-08-4902,"048 Eladio Creek, Apt. 660, 39377-6454, West Wilbertport, South Carolina, United States",3,Multi-Family,31000,0.168.0.140,,0.7,
312382,2022-04-25 8:45:54,2022-04-25 8:58:13,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"957 Larson Rest, Apt. 359, 03068-0635, Klockoshire, Georgia, United States",2,Single-Family,27000,153.124.243.4,,0.7,Japan
3124113,2022-03-13 19:22:47,2022-03-13 19:32:09,"Murray, Samantha",s.murray@randatmail.com,(473)-713-0561,551-57-3789,"06562 Jaskolski Estates, Suite 526, 42001, Rosenbaumton, Massachusetts, United States",1,Single-Family,24000,112.117.30.187,Not_Fraud,0.7,China
3124516,2022-03-11 7:28:11,2022-03-11 7:38:28,"Murray, Samantha",s.murray@randatmail.com,(473)-713-0561,551-57-3789,"4826 Noel Lodge, Apt. 182, 43353, Port Jaren, Wisconsin, United States",1,Single-Family,58000,20.94.155.30,,0.7,United States
3124919,2022-04-28 17:59:21,2022-04-28 18:13:57,"Murray, Samantha",s.murray@randatmail.com,(473)-713-0561,551-57-3789,"822 Goyette Village, Suite 010, 58649-5016, Demondmouth, Missouri, United States",2,Single-Family,5000,3.187.14.76,Not_Fraud,0.7,United States
3125322,2022-03-06 6:39:17,2022-03-06 6:43:43,"Murray, Samantha",s.murray@randatmail.com,(473)-713-0561,551-57-3789,"018 Gislason Island, Suite 439, 30118, Langoshburgh, New Jersey, United States",2,Single-Family,34000,68.191.228.252,Not_Fraud,0.7,United States
3125725,2022-03-22 11:14:37,2022-03-22 11:17:56,"Murray, Samantha",s.murray@randatmail.com,(473)-713-0561,551-57-3789,"3471 Eleonore Pass, Apt. 286, 57399, Toyfort, Indiana, United States",3,Single-Family,25000,226.174.210.67,Not_Fraud,0.7,
3126128,2022-02-21 17:6:11,2022-02-21 17:12:00,"Murray, Samantha",s.murray@randatmail.com,(473)-713-0561,551-57-3789,"4288 Rodriguez Valleys, Suite 993, 82167, West Katelin, South Carolina, United States",3,Single-Family,32000,94.7.43.77,Not_Fraud,0.7,United Kingdom
3126531,2022-03-16 14:11:22,2022-03-16 14:28:12,"Murray, Samantha",s.murray@randatmail.com,(473)-713-0561,551-57-3789,"589 Karl Forest, Suite 349, 23242-1537, Brayanland, Idaho, United States",1,Multi-Family,40000,130.117.235.145,Not_Fraud,0.7,Italy
3126934,2022-06-11 10:54:58,2022-06-11 10:58:11,"Murray, Samantha",s.murray@randatmail.com,(473)-713-0561,551-57-3789,"02766 Mathew Light, Apt. 430, 59248-2725, Port Jimmyfurt, Missouri, United States",1,Multi-Family,31000,140.69.114.152,Not_Fraud,0.7,United States
3127337,2022-03-04 2:37:09,2022-03-04 2:42:13,"Murray, Samantha",s.murray@randatmail.com,(473)-713-0561,551-57-3789,"572 Philip Island, Apt. 577, 95895, Littelside, Oklahoma, United States",2,Multi-Family,11000,171.206.62.47,Not_Fraud,0.7,United States
3127740,2022-02-16 2:30:04,2022-02-16 2:38:41,"Murray, Samantha",s.murray@randatmail.com,(473)-713-0561,551-57-3789,"879 Ondricka Plaza, Suite 313, 92715-9755, South Williamview, Arkansas, United States",2,Multi-Family,26000,105.243.225.239,Not_Fraud,0.7,South Africa
312785,2022-01-18 14:36:41,2022-01-18 14:44:00,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"90347 Kub Divide, Suite 051, 21259, North Rashawnstad, New Mexico, United States",2,Single-Family,40000,191.222.15.134,Not_Fraud,0.7,Brazil
3128143,2022-02-25 17:18:07,2022-02-25 17:20:05,"Murray, Samantha",s.murray@randatmail.com,(473)-713-0561,551-57-3789,"08162 Gorczany Rapid, Apt. 073, 36383, Port Shanny, Maine, United States",3,Multi-Family,41000,180.82.2.200,Not_Fraud,0.7,South Korea
3128546,2022-06-10 7:40:20,2022-06-10 8:0:11,"Murray, Samantha",s.murray@randatmail.com,(473)-713-0561,551-57-3789,"9629 Goldner Hill, Suite 339, 40054-8235, South Antonia, Alaska, United States",3,Multi-Family,16000,93.158.59.112,Not_Fraud,0.7,France
3128949,2022-03-15 18:19:22,2022-03-15 18:23:55,"Murray, Sienna",s.murray@randatmail.com,(068)-679-1670,518-65-0935,"0439 Kub Street, Apt. 798, 52365-8946, Walterhaven, North Carolina, United States",1,Single-Family,40000,129.187.88.122,,0.7,Germany
3129352,2022-04-16 6:13:31,2022-04-16 6:16:53,"Murray, Sienna",s.murray@randatmail.com,(068)-679-1670,518-65-0935,"57806 Sister Lights, Suite 885, 19003, DuBuquemouth, Alaska, United States",1,Single-Family,45000,51.27.172.47,Not_Fraud,0.7,United States
3129755,2022-06-14 0:28:19,2022-06-14 0:31:19,"Murray, Sienna",s.murray@randatmail.com,(068)-679-1670,518-65-0935,"46211 Caden Bypass, Suite 387, 19823, Huelsport, Indiana, United States",2,Single-Family,34000,118.37.18.120,Not_Fraud,0.7,South Korea
3130158,2022-02-18 5:16:30,2022-02-18 5:25:53,"Murray, Sienna",s.murray@randatmail.com,(068)-679-1670,518-65-0935,"96336 Littel Port, Apt. 774, 10541, North Carleemouth, Missouri, United States",2,Single-Family,56000,181.212.105.125,Fraud,0.7,Chile
3130561,2022-01-19 22:52:26,2022-01-19 22:54:06,"Murray, Sienna",s.murray@randatmail.com,(068)-679-1670,518-65-0935,"65071 Ortiz Burg, Apt. 646, 72894-2311, Mertzberg, Missouri, United States",3,Single-Family,58000,223.61.102.209,,0.7,South Korea
3130964,2022-01-11 22:29:35,2022-01-11 22:40:41,"Murray, Sienna",s.murray@randatmail.com,(068)-679-1670,518-65-0935,"6600 Schmitt Center, Apt. 484, 09683-6067, West Gino, Kentucky, United States",3,Single-Family,15000,209.234.108.251,Not_Fraud,0.7,United States
3131367,2022-04-21 9:2:42,2022-04-21 9:24:23,"Murray, Sienna",s.murray@randatmail.com,(068)-679-1670,518-65-0935,"8259 Kilback Squares, Apt. 267, 48432, Feestport, South Carolina, United States",1,Multi-Family,58000,24.203.28.110,Fraud,0.7,Canada
3131770,2022-02-18 0:6:02,2022-02-18 0:11:42,"Murray, Sienna",s.murray@randatmail.com,(068)-679-1670,518-65-0935,"657 Telly Harbor, Apt. 423, 11467-6546, Kieranmouth, Idaho, United States",1,Multi-Family,37000,115.217.192.146,Not_Fraud,0.7,China
313188,2022-06-09 21:57:33,2022-06-09 22:14:08,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"69650 Leatha Mountains, Suite 067, 98201, East Napoleonbury, Indiana, United States",3,Single-Family,47000,164.255.47.226,Not_Fraud,0.7,United States
3132173,2022-05-07 23:24:06,2022-05-07 23:26:52,"Murray, Sienna",s.murray@randatmail.com,(068)-679-1670,518-65-0935,"8280 Caleb Canyon, Suite 090, 22904, Larsonfort, Texas, United States",2,Multi-Family,33000,178.238.131.59,Not_Fraud,0.7,United Kingdom
3132576,2022-01-11 11:20:11,2022-01-11 11:39:35,"Murray, Sienna",s.murray@randatmail.com,(068)-679-1670,518-65-0935,"8199 Harris Lights, Suite 466, 48399-9706, Reynoldsbury, Utah, United States",2,Multi-Family,11000,66.3.115.84,Not_Fraud,0.7,United States
3132979,2022-05-24 17:48:06,2022-05-24 18:4:48,"Murray, Sienna",s.murray@randatmail.com,(068)-679-1670,518-65-0935,"9436 Green Grove, Apt. 910, 65179-7031, Tyshawnmouth, North Carolina, United States",3,Multi-Family,49000,86.231.100.121,Not_Fraud,0.7,France
3133382,2022-04-12 21:38:51,2022-04-12 21:44:18,"Murray, Sienna",s.murray@randatmail.com,(068)-679-1670,518-65-0935,"0184 Corkery Harbors, Apt. 625, 47661-8876, Lueilwitzfurt, Alaska, United States",3,Multi-Family,26000,230.81.152.207,Not_Fraud,0.7,
3133785,2022-06-05 18:37:26,2022-06-05 18:51:46,"Murray, Spike",s.murray@randatmail.com,(222)-804-0751,496-65-7635,"45865 Langosh Mall, Suite 418, 86016, South Lessiefurt, Virginia, United States",1,Single-Family,57000,240.226.47.111,Fraud,0.7,
3134188,2022-06-07 0:45:28,2022-06-07 0:53:48,"Murray, Spike",s.murray@randatmail.com,(222)-804-0751,496-65-7635,"183 Justina Rest, Suite 675, 32413-5631, North Alvina, Pennsylvania, United States",1,Single-Family,19000,124.59.129.227,Not_Fraud,0.7,South Korea
3134591,2022-05-10 19:58:02,2022-05-10 20:4:51,"Murray, Spike",s.murray@randatmail.com,(222)-804-0751,496-65-7635,"2335 Cecilia Key, Apt. 952, 77362-1467, Port Cadenburgh, Delaware, United States",2,Single-Family,20000,255.230.128.111,Not_Fraud,0.7,
3134994,2022-03-14 1:2:43,2022-03-14 1:14:01,"Murray, Spike",s.murray@randatmail.com,(222)-804-0751,496-65-7635,"321 Eudora Extensions, Suite 620, 51593-4479, Darrickton, Texas, United States",2,Single-Family,32000,154.167.108.22,Not_Fraud,0.7,Ghana
3135397,2022-01-17 15:52:08,2022-01-17 15:54:38,"Murray, Spike",s.murray@randatmail.com,(222)-804-0751,496-65-7635,"6485 Murray Common, Suite 811, 63135-0418, West Carissaburgh, South Dakota, United States",3,Single-Family,2000,237.57.18.56,Not_Fraud,0.7,
3135800,2022-05-19 23:15:17,2022-05-19 23:32:03,"Murray, Spike",s.murray@randatmail.com,(222)-804-0751,496-65-7635,"8735 Abernathy Islands, Suite 941, 33142, East Vincenzo, Arizona, United States",3,Single-Family,22000,165.67.19.53,Not_Fraud,0.7,
313591,2022-01-30 13:14:42,2022-01-30 13:32:24,"Andrews, Vivian",v.andrews@randatmail.com,(852)-223-2750,707-14-0908,"879 Isobel Dale, Apt. 970, 38622-7241, Budburgh, Alabama, United States",3,Single-Family,48000,241.60.84.203,Not_Fraud,0.7,
3136203,2022-04-22 12:53:54,2022-04-22 13:5:11,"Murray, Spike",s.murray@randatmail.com,(222)-804-0751,496-65-7635,"1415 Brakus Highway, Suite 010, 28476, Adanburgh, Illinois, United States",1,Multi-Family,15000,105.72.242.177,,0.7,Morocco
3136606,2022-03-26 21:32:46,2022-03-26 21:33:25,"Murray, Spike",s.murray@randatmail.com,(222)-804-0751,496-65-7635,"82027 Davis Expressway, Apt. 449, 00651-5428, Waltonhaven, Alaska, United States",1,Multi-Family,48000,84.32.154.110,,0.7,Lithuania
3137009,2022-02-15 13:49:33,2022-02-15 14:11:29,"Murray, Spike",s.murray@randatmail.com,(222)-804-0751,496-65-7635,"97641 Stehr Wall, Suite 600, 41517, Rippinfurt, Delaware, United States",2,Multi-Family,35000,120.98.67.3,Not_Fraud,0.7,Taiwan
